5.530135647263000283e+04 1.507200000000000095e+01 2.500000000000000139e-02 -1.000000000000000000e+00
5.540420996167999692e+04 1.498700000000000010e+01 2.200000000000000219e-02 -1.000000000000000000e+00
5.543519977589000337e+04 1.497000000000000064e+01 2.299999999999999961e-02 -1.000000000000000000e+00
5.549703440080000291e+04 1.505599999999999916e+01 2.999999999999999889e-02 -1.000000000000000000e+00
5.580619465096999920e+04 1.508000000000000007e+01 3.500000000000000333e-02 -1.000000000000000000e+00
5.582015417455999705e+04 1.506499999999999950e+01 2.600000000000000228e-02 -1.000000000000000000e+00
5.582413415156999690e+04 1.497400000000000020e+01 2.400000000000000050e-02 -1.000000000000000000e+00
5.582513727176000248e+04 1.503700000000000081e+01 2.700000000000000316e-02 -1.000000000000000000e+00
5.582612698991000070e+04 1.515200000000000102e+01 2.899999999999999800e-02 -1.000000000000000000e+00
5.582806911569999647e+04 1.502400000000000091e+01 2.600000000000000228e-02 -2.000000000000000000e+00
5.583205584505000297e+04 1.516099999999999959e+01 3.300000000000000155e-02 -1.000000000000000000e+00
5.587000962538000022e+04 1.516999999999999993e+01 3.300000000000000155e-02 -1.000000000000000000e+00
5.610209820813999977e+04 1.499200000000000088e+01 2.500000000000000139e-02 -1.000000000000000000e+00
5.611004592664999655e+04 1.502099999999999902e+01 2.799999999999999711e-02 -1.000000000000000000e+00
5.611309216682000260e+04 1.495199999999999996e+01 2.500000000000000139e-02 -1.000000000000000000e+00
5.611415460077999887e+04 1.503400000000000070e+01 2.299999999999999961e-02 -1.000000000000000000e+00
5.613721296848999918e+04 1.505700000000000038e+01 2.299999999999999961e-02 -1.000000000000000000e+00
5.614323182693000126e+04 1.524300000000000033e+01 3.200000000000000067e-02 -1.000000000000000000e+00
5.614426708068999869e+04 1.508400000000000141e+01 3.300000000000000155e-02 -1.000000000000000000e+00
5.615416338451000047e+04 1.507599999999999874e+01 2.700000000000000316e-02 -1.000000000000000000e+00
5.617117885863999982e+04 1.521499999999999986e+01 3.400000000000000244e-02 -1.000000000000000000e+00
5.617218277436999779e+04 1.500900000000000034e+01 3.099999999999999978e-02 -1.000000000000000000e+00
5.618715967305999948e+04 1.500200000000000067e+01 2.999999999999999889e-02 -1.000000000000000000e+00
5.618913399965000281e+04 1.507400000000000162e+01 2.600000000000000228e-02 -1.000000000000000000e+00
5.619812577210999734e+04 1.520900000000000141e+01 5.000000000000000278e-02 -1.000000000000000000e+00
5.620109927610999875e+04 1.502900000000000169e+01 2.700000000000000316e-02 -1.000000000000000000e+00
5.621407725871999719e+04 1.496700000000000053e+01 2.500000000000000139e-02 -1.000000000000000000e+00
5.621705505147000076e+04 1.498000000000000043e+01 2.600000000000000228e-02 -1.000000000000000000e+00
5.622503658484000334e+04 1.511800000000000033e+01 3.099999999999999978e-02 -1.000000000000000000e+00
5.622603554006000195e+04 1.512800000000000011e+01 3.400000000000000244e-02 -1.000000000000000000e+00
