5.530135647263000283e+04 1.507000000000000028e+01 2.600000000000000228e-02 -1.000000000000000000e+00
5.540420996167999692e+04 1.506499999999999950e+01 2.400000000000000050e-02 -1.000000000000000000e+00
5.543519977589000337e+04 1.503599999999999959e+01 2.400000000000000050e-02 -1.000000000000000000e+00
5.549703440080000291e+04 1.508900000000000041e+01 3.099999999999999978e-02 -1.000000000000000000e+00
5.580619465096999920e+04 1.515900000000000070e+01 3.600000000000000422e-02 -1.000000000000000000e+00
5.582015417455999705e+04 1.502299999999999969e+01 2.500000000000000139e-02 -1.000000000000000000e+00
5.582413415156999690e+04 1.505400000000000027e+01 2.500000000000000139e-02 -1.000000000000000000e+00
5.582513727176000248e+04 1.501099999999999923e+01 2.600000000000000228e-02 -1.000000000000000000e+00
5.582612698991000070e+04 1.511400000000000077e+01 2.700000000000000316e-02 -1.000000000000000000e+00
5.582806911569999647e+04 1.509200000000000053e+01 2.899999999999999800e-02 -1.000000000000000000e+00
5.583205584505000297e+04 1.511999999999999922e+01 3.200000000000000067e-02 -1.000000000000000000e+00
5.587000962538000022e+04 1.531700000000000017e+01 3.700000000000000511e-02 -1.000000000000000000e+00
5.610209820813999977e+04 1.511900000000000155e+01 2.700000000000000316e-02 -1.000000000000000000e+00
5.611004592664999655e+04 1.517900000000000027e+01 3.300000000000000155e-02 -1.000000000000000000e+00
5.611309216682000260e+04 1.509400000000000119e+01 2.799999999999999711e-02 -1.000000000000000000e+00
5.611415460077999887e+04 1.515000000000000036e+01 2.500000000000000139e-02 -1.000000000000000000e+00
5.613721296848999918e+04 1.529900000000000126e+01 2.799999999999999711e-02 -1.000000000000000000e+00
5.614323182693000126e+04 1.510700000000000109e+01 2.700000000000000316e-02 -1.000000000000000000e+00
5.614426708068999869e+04 1.508200000000000074e+01 3.400000000000000244e-02 -1.000000000000000000e+00
5.615416338451000047e+04 1.515900000000000070e+01 2.799999999999999711e-02 -1.000000000000000000e+00
5.617117885863999982e+04 1.504499999999999993e+01 2.899999999999999800e-02 -1.000000000000000000e+00
5.617218277436999779e+04 1.528500000000000014e+01 3.799999999999999906e-02 -1.000000000000000000e+00
5.618514497151999967e+04 1.428200000000000003e+01 8.400000000000000522e-02 -1.000000000000000000e+00
5.618715967305999948e+04 1.507200000000000095e+01 3.200000000000000067e-02 -1.000000000000000000e+00
5.618913399965000281e+04 1.514000000000000057e+01 2.600000000000000228e-02 -1.000000000000000000e+00
5.619812577210999734e+04 1.526500000000000057e+01 4.400000000000000439e-02 -1.000000000000000000e+00
5.620109927610999875e+04 1.505700000000000038e+01 2.700000000000000316e-02 -1.000000000000000000e+00
5.621407725871999719e+04 1.501700000000000124e+01 2.600000000000000228e-02 -1.000000000000000000e+00
5.621705505147000076e+04 1.513499999999999979e+01 2.899999999999999800e-02 -1.000000000000000000e+00
5.622503658484000334e+04 1.519500000000000028e+01 3.300000000000000155e-02 -1.000000000000000000e+00
5.622603554006000195e+04 1.510799999999999876e+01 3.300000000000000155e-02 -1.000000000000000000e+00
5.623002360269999917e+04 1.511099999999999888e+01 3.400000000000000244e-02 -1.000000000000000000e+00
5.623601480497999728e+04 1.508999999999999986e+01 2.999999999999999889e-02 -1.000000000000000000e+00
5.623800374534000002e+04 1.523900000000000077e+01 3.500000000000000333e-02 -1.000000000000000000e+00
5.642340348626000196e+04 1.512800000000000011e+01 2.999999999999999889e-02 -1.000000000000000000e+00
5.643740645709000091e+04 1.509599999999999831e+01 3.799999999999999906e-02 -1.000000000000000000e+00
5.651999856407000334e+04 1.520099999999999874e+01 3.099999999999999978e-02 -1.000000000000000000e+00
5.654318433078999806e+04 1.503800000000000026e+01 3.099999999999999978e-02 -1.000000000000000000e+00
5.658202515429999767e+04 1.519200000000000017e+01 3.600000000000000422e-02 -1.000000000000000000e+00
5.658303276580999955e+04 1.529400000000000048e+01 4.200000000000000261e-02 -1.000000000000000000e+00
5.658703517671999725e+04 1.534700000000000131e+01 3.700000000000000511e-02 -1.000000000000000000e+00
5.658904191087999789e+04 1.509999999999999964e+01 2.999999999999999889e-02 -1.000000000000000000e+00
5.659103714336999838e+04 1.515499999999999936e+01 3.500000000000000333e-02 -1.000000000000000000e+00
5.659303121480999835e+04 1.507900000000000063e+01 3.200000000000000067e-02 -1.000000000000000000e+00
5.659901223190000019e+04 1.504499999999999993e+01 2.899999999999999800e-02 -1.000000000000000000e+00
5.671538209294000262e+04 1.510599999999999987e+01 2.799999999999999711e-02 -1.000000000000000000e+00
5.674430545495999831e+04 1.536400000000000077e+01 3.799999999999999906e-02 -1.000000000000000000e+00
5.680816980802000035e+04 1.503900000000000148e+01 2.600000000000000228e-02 -1.000000000000000000e+00
5.680817527071999939e+04 1.504599999999999937e+01 2.500000000000000139e-02 -1.000000000000000000e+00
5.681316324165999686e+04 1.511299999999999955e+01 2.400000000000000050e-02 -1.000000000000000000e+00
5.681316879270999925e+04 1.507400000000000162e+01 2.400000000000000050e-02 -1.000000000000000000e+00
5.681542505628000072e+04 1.510500000000000043e+01 3.300000000000000155e-02 -1.000000000000000000e+00
5.681620177631000115e+04 1.510099999999999909e+01 2.400000000000000050e-02 -1.000000000000000000e+00
5.682919609425999806e+04 1.511700000000000088e+01 2.999999999999999889e-02 -1.000000000000000000e+00
5.683013742518999788e+04 1.504299999999999926e+01 2.400000000000000050e-02 -1.000000000000000000e+00
5.683117274049999833e+04 1.509599999999999831e+01 3.200000000000000067e-02 -1.000000000000000000e+00
5.683910022479000327e+04 1.504599999999999937e+01 2.500000000000000139e-02 -1.000000000000000000e+00
5.684122669029000099e+04 1.536999999999999922e+01 3.500000000000000333e-02 -1.000000000000000000e+00
5.684205254771000182e+04 1.505400000000000027e+01 2.600000000000000228e-02 -1.000000000000000000e+00
5.685213239787999919e+04 1.508300000000000018e+01 2.799999999999999711e-02 -1.000000000000000000e+00
5.685319431233999785e+04 1.504199999999999982e+01 2.400000000000000050e-02 -1.000000000000000000e+00
5.687106934390000242e+04 1.529599999999999937e+01 3.600000000000000422e-02 -1.000000000000000000e+00
