5.681542505628000072e+04 1.350599999999999845e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.681620177631000115e+04 1.348599999999999888e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.682919609425999806e+04 1.354700000000000060e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.683013742518999788e+04 1.353700000000000081e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.683117274049999833e+04 1.346900000000000119e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.683910022479000327e+04 1.343900000000000006e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.684122669029000099e+04 1.374900000000000055e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.684205254771000182e+04 1.343999999999999950e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.685213239787999919e+04 1.370400000000000063e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.685319431233999785e+04 1.356400000000000006e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.687106934390000242e+04 1.358300000000000018e+01 1.000000000000000021e-02 -1.000000000000000000e+00
