5.530135647263000283e+04 1.407400000000000162e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.540420996167999692e+04 1.404900000000000126e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.543519977589000337e+04 1.424099999999999966e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.549703440080000291e+04 1.412900000000000134e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.580619465096999920e+04 1.411500000000000021e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.582015417455999705e+04 1.407499999999999929e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.582413415156999690e+04 1.416799999999999926e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.582513727176000248e+04 1.418099999999999916e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.582612698991000070e+04 1.405499999999999972e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.582806911569999647e+04 1.411099999999999888e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.583205584505000297e+04 1.407799999999999940e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.587000962538000022e+04 1.408799999999999919e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.610209820813999977e+04 1.421799999999999997e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.611004592664999655e+04 1.448599999999999888e+01 1.800000000000000211e-02 -1.000000000000000000e+00
5.611309216682000260e+04 1.409200000000000053e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.611415460077999887e+04 1.425799999999999912e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.613721296848999918e+04 1.411900000000000155e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.614323182693000126e+04 1.408999999999999986e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.614426708068999869e+04 1.426999999999999957e+01 1.600000000000000033e-02 -1.000000000000000000e+00
5.615416338451000047e+04 1.406799999999999962e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.617117885863999982e+04 1.413199999999999967e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.617218277436999779e+04 1.407200000000000095e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.618514497151999967e+04 1.417999999999999972e+01 1.739999999999999880e-01 -2.000000000000000000e+00
5.618715967305999948e+04 1.409799999999999898e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.618913399965000281e+04 1.407799999999999940e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.619812577210999734e+04 1.408500000000000085e+01 1.899999999999999953e-02 -1.000000000000000000e+00
5.620109927610999875e+04 1.406900000000000084e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.621407725871999719e+04 1.425500000000000078e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.621705505147000076e+04 1.425699999999999967e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.622503658484000334e+04 1.416799999999999926e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.622603554006000195e+04 1.417900000000000027e+01 1.499999999999999944e-02 -1.000000000000000000e+00
5.623002360269999917e+04 1.406099999999999994e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.623601480497999728e+04 1.405700000000000038e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.623800374534000002e+04 1.411299999999999955e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.642340348626000196e+04 1.412900000000000134e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.643740645709000091e+04 1.429099999999999859e+01 1.899999999999999953e-02 -1.000000000000000000e+00
5.651999856407000334e+04 1.413700000000000045e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.654318433078999806e+04 1.412500000000000000e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.658202515429999767e+04 1.408799999999999919e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.658303276580999955e+04 1.421099999999999852e+01 1.700000000000000122e-02 -1.000000000000000000e+00
5.658703517671999725e+04 1.409299999999999997e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.658904191087999789e+04 1.422299999999999898e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.659103714336999838e+04 1.413799999999999990e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.659303121480999835e+04 1.406599999999999895e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.659901223190000019e+04 1.408000000000000007e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.671538209294000262e+04 1.416300000000000026e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.674430545495999831e+04 1.416900000000000048e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.680816980802000035e+04 1.425200000000000067e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.680817527071999939e+04 1.425099999999999945e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.681316324165999686e+04 1.409500000000000064e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.681316879270999925e+04 1.408699999999999974e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.681542505628000072e+04 1.428200000000000003e+01 1.600000000000000033e-02 -1.000000000000000000e+00
5.681620177631000115e+04 1.407900000000000063e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.682919609425999806e+04 1.419599999999999973e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.683013742518999788e+04 1.407200000000000095e+01 1.000000000000000021e-02 -1.000000000000000000e+00
5.683117274049999833e+04 1.413499999999999979e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.683910022479000327e+04 1.408200000000000074e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.684122669029000099e+04 1.420299999999999940e+01 1.300000000000000114e-02 -1.000000000000000000e+00
5.684205254771000182e+04 1.411599999999999966e+01 1.200000000000000025e-02 -1.000000000000000000e+00
5.685213239787999919e+04 1.425999999999999979e+01 1.399999999999999856e-02 -1.000000000000000000e+00
5.685319431233999785e+04 1.416599999999999859e+01 1.100000000000000110e-02 -1.000000000000000000e+00
5.687106934390000242e+04 1.408300000000000018e+01 1.300000000000000114e-02 -1.000000000000000000e+00
